Year,Semester,Course ID,Section,Name,Course Name,Response Rate %,Hrs Per Week,Overall course rate
2020,Spring,70495,A,"DENES, MATTHEW",CORPORATE FINANCE,68,7.73,4.73
2020,Spring,42101,A,"CHASE, STEVEN",INTRODUCTION BIOMED,65,8.24,3.49
2020,Spring,42201,A,"ZAPANTA, CONRAD",PRO ISSUES IN BIOMED,58,2.19,4.68
2020,Spring,42202,A,"CAMPBELL, PHIL",PHYSIOLOGY,62,8.56,4.63
2020,Spring,42203,B,"REN, CHARLIE",BIOMED ENG LAB,75,8,4
2020,Spring,42203,A,"REN, CHARLIE",BIOMED ENG LAB,54,8.5,4
2020,Spring,42302,A,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,100,5,5
2020,Spring,42302,B,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,68,7.18,4.18
2020,Spring,42402,A,"ZAPANTA, CONRAD",BME DESIGN PROJECT,39,8.45,4.45
2020,Spring,42444,A,"CHENG, BOYLE",MEDICAL DEVICES,54,6.5,4.17
2020,Spring,42612,A,"FEINBERG, ADAM",TISSUE ENG,33,14,4
2020,Spring,42612,A,"PALCHESKO, RACHELLE",TISSUE ENG,33,14,4
2020,Spring,42613,A,"PALCHESKO, RACHELLE",POLY BIOMAT,40,7.25,4.5
2020,Spring,42624,A,"TILTON, ROBERT",BIOLGL TRNSP DRG DLV,57,9.36,4.55
2020,Spring,42630,A,"MOYA, LINDA",INTRO NEURO ENG,57,9,4.75
2020,Spring,42632,A,"SEMEDO, JOAO",NEURAL SIGNAL PROC,85,13.67,4.75
2020,Spring,42643,A,"ANNA, SHELLEY",MICROFLUIDICS,40,8,4.5
2020,Spring,42645,A,"LEDUC, PHILIP",CELLULAR BIOMECHNICS,37,9,5
2020,Spring,42648,A,"COOK, KEITH",CARDIO MECH,50,12.5,4.75
2020,Spring,42661,A,"EDINGTON, HOWARD",SURG FOR ENG,60,4,5
2020,Spring,42670,A,"CAMPBELL, PHIL",BIOMAT HOST REGEN,53,10.57,4.86
2020,Spring,42678,A,"ZHENG, SIYANG",MED DEV INNOV REALIZ,75,8,5
2020,Spring,42685,A,"CHALACHEVA, PATJANAPORN",BIOSTAT,58,9.2,4.6
2020,Spring,42688,A,"SMITH, MATTHEW",INTRO NEURAL ENG,64,9.64,4.82
2020,Spring,42689,A,"KAINERSTORFER, JANA",INTRO TO BIOIMAG,87,8.43,5
2020,Spring,42690,A,"ZAPANTA, CONRAD",BME IN LIFE,66,8,4.83
2020,Spring,42691,A,"HALILAJ, ENI",BIO HUMAN MOVEMENT,75,12,5
2020,Spring,42744,A,"CHENG, BOYLE",MEDICAL DEVICES,56,8.67,4.33
2020,Spring,42781,A,"ZAPANTA, CONRAD",PRO ISSUES IN BIOMED,50,3.5,4.5
2020,Spring,42782,A,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,100,6.5,4.5
2020,Spring,42782,B,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,66,11,5
2020,Spring,3116,W,"ILYIN, VALENTIN",PHAGE GENOMICS RSRCH,40,5,4
2020,Spring,3117,1,"DOONAN, LYNLEY",DISCOVERY IN BIO SCI,100,5,4.5
2020,Spring,3117,W,"VINCENT, ANNETTE",DISCOVERY IN BIO SCI,50,8.86,4.29
2020,Spring,3117,1,"MCGUIER, NATALIE",DISCOVERY IN BIO SCI,100,5,
2020,Spring,3117,1,"DRILL, EMILY",DISCOVERY IN BIO SCI,100,5,
2020,Spring,3117,W,"BACHU, RAVICHANDRA",DISCOVERY IN BIO SCI,50,8.86,4.29
2020,Spring,3117,1,"DOONAN, CARRIE",DISCOVERY IN BIO SCI,100,3.5,4
2020,Spring,3118,14,"MCGUIER, NATALIE",BEER: YEAST PERSPECT,45,6.33,5
2020,Spring,3118,A4,"MCGUIER, NATALIE",BEER: YEAST PERSPECT,45,6,5
2020,Spring,3120,W3,"BRASIER, DANIEL",BIO FOR LIFE MINI,93,6.5,4.31
2020,Spring,3121,W,"RULE, GORDON",MODERN BIOLOGY,46,7.14,4.43
2020,Spring,3121,A,"JARVIK, JONATHAN",MODERN BIOLOGY,54,8.23,3.35
2020,Spring,3121,B,"CAMPANARO, BECKI",MODERN BIOLOGY,68,7.18,4.25
2020,Spring,3121,A,"LANNI, FREDERICK",MODERN BIOLOGY,54,8.12,3.23
2020,Spring,3124,1,"DOONAN, LYNLEY",MODERN BIOLOGY LAB,14,11,5
2020,Spring,3128,A,"CAMPANARO, BECKI",BIOLOGY FOR LIFE,33,5.67,4.67
2020,Spring,3161,A,"KULJIS, DIKA",MOLECULES TO MIND,45,8.4,3
2020,Spring,3202,W,"VINCENT, ANNETTE",UNDGRAD COLLOQUM SOP,36,2.86,3.43
2020,Spring,3206,A,"REN, CHARLIE",BIOMED ENG LAB,75,9,4.33
2020,Spring,3206,B,"REN, CHARLIE",BIOMED ENG LAB,100,11,4
2020,Spring,3220,W,"YOUNIS, IHAB",GENETICS,23,5.75,5
2020,Spring,3220,2,"YOUNIS, IHAB",GENETICS,35,6,5
2020,Spring,3221,1,"LOPEZ, ANTONIO-JAVIER",QUANT. GENETICS,40,8,4
2020,Spring,3230,W,"AFFARA, NESRINE",INTRO MAMMALIAN PHYS,50,11,4.5
2020,Spring,3231,A,"LEE, CHRISTINA",HONORS BIOCHEMISTRY,50,8.48,4.04
2020,Spring,3232,1,"WONG-NOONAN, STEPHANIE",BIOCHEMISTRY I,49,8.14,4.29
2020,Spring,3240,W,"BOUAOUINA, MOHAMED",CELL BIOLOGY,26,6.2,4.8
2020,Spring,3240,2,"BOUAOUINA, MOHAMED",CELL BIOLOGY,36,9.29,4.86
2020,Spring,3344,2,"VINCENT, ANNETTE",EXPERMNTL BIOCHEMTRY,55,18,4.6
2020,Spring,3344,1,"DOONAN, CARRIE",EXPERMNTL BIOCHEMTRY,36,13.25,4.88
2020,Spring,3345,1,"DRILL, EMILY",EXPER CEL DEV BIOLGY,44,15,5
2020,Spring,3350,A,"ETTENSOHN, CHARLES",DEVELOPMNTL BIOLOGY,30,9.71,4.43
2020,Spring,3355,W,"VINCENT, ANNETTE",STEM CELL ENGINEERNG,88,9.5,4.63
2020,Spring,3363,W,"BRUDER, JENNIFER LYNN",SYSTEMS NEUROSCIENCE,50,9.5,5
2020,Spring,3363,A,"YTTRI, ERIC",SYSTEMS NEUROSCIENCE,51,7.28,3.68
2020,Spring,3363,W,"AFFARA, NESRINE",SYSTEMS NEUROSCIENCE,50,8,5
2020,Spring,3365,A,"KUHLMAN, SANDRA",NEURAL CORR. LRN MEM,68,6.36,4.45
2020,Spring,3390,A,"TRUCCO, MASSIMO",MOLECULAR CELL IMMUN,44,7.14,4
2020,Spring,3390,A,"GIANNOUKAKIS, NICK",MOLECULAR CELL IMMUN,44,6.88,3.88
2020,Spring,3390,A,"BOTTINO, RITA",MOLECULAR CELL IMMUN,44,7.14,4
2020,Spring,3390,A,"FAN, YONG",MOLECULAR CELL IMMUN,44,7.14,4.14
2020,Spring,3391,A,"HILLER, NATALIA",MICROBIOLOGY,42,6,4.83
2020,Spring,3409,W4,"BOUAOUINA, MOHAMED",APPLIED CELL BIO,35,4.4,4.2
2020,Spring,3445,YY,"AFFARA, NESRINE",UNDERGRAD RESEARCH,50,11,5
2020,Spring,3445,WW,"RULE, GORDON",UNDERGRAD RESEARCH,20,11,4
2020,Spring,3621,1,"LOPEZ, ANTONIO-JAVIER",ADV. QUANT. GENETICS,70,7.77,4.62
2020,Spring,3713,A3,"MCMANUS, CHARLES",BIOINFMTCS DATA PRAC,76,6.96,3.77
2020,Spring,3728,A4,"WONG-NOONAN, STEPHANIE",GENOME EDIT BIOTECH,67,7,4.38
2020,Spring,3730,A,"WOOLFORD, JOHN",ADVANCED GENETICS,57,6.75,5
2020,Spring,3730,A,"WONG-NOONAN, STEPHANIE",ADVANCED GENETICS,57,6.5,4.83
2020,Spring,3741,A,"LEE, CHRISTINA",ADV CELL BIOLOGY,45,10.1,4.3
2020,Spring,3741,A,"CAMPBELL, PHIL",ADV CELL BIOLOGY,45,9.8,4.4
2020,Spring,3741,A,"MINDEN, JONATHAN",ADV CELL BIOLOGY,45,9.5,4.6
2020,Spring,3741,A,"LINSTEDT, ADAM",ADV CELL BIOLOGY,45,10.1,4.5
2020,Spring,3763,B,"KUHLMAN, SANDRA",ADV SYS NEUROSCIENCE,60,4.57,4.29
2020,Spring,3763,1,"YTTRI, ERIC",ADV SYS NEUROSCIENCE,63,8.04,4.32
2020,Spring,3791,1,"HILLER, NATALIA",ADV MICROBIO,56,7.79,4.85
2020,Spring,52291,A,"MURRAY, M. STEPHANIE",BXA SEM II,56,3,3.78
2020,Spring,52392,A,"HAGAN, CARRIE",BXA SEM III,42,4.33,4.22
2020,Spring,52402,A,"MURRAY, M. STEPHANIE",BXA SEM V: CAPSTONE,44,5.27,4.73
2020,Spring,64880,A,"SHEA, LAWRENCE",GR SPT MDA MEDTD REL,33,11,5
2020,Spring,2250,W,"ILYIN, VALENTIN",INTRO TO COMP BIO,36,8.38,2.63
2020,Spring,2250,2,"ILYIN, VALENTIN",INTRO TO COMP BIO,54,9,2.58
2020,Spring,2250,1,"MURPHY, ROBERT",INTRO TO COMP BIO,51,7.37,3.95
2020,Spring,2250,1,"PFENNING, ANDREAS",INTRO TO COMP BIO,51,8.33,4.06
2020,Spring,2251,1,"COMPEAU, PHILLIP",GREAT IDEAS IN CB,52,12.67,4.78
2020,Spring,2261,1,"PROCACCIA, VERA",QNTV CL MLC BLG LAB,28,5,5
2020,Spring,2318,W4,"LANGMEAD, CHRISTOPHER",INTRO COMP MEDICINE,50,5,4.75
2020,Spring,2331,A,"CARJA, OANA",MODELING EVOLUTION,50,5,3
2020,Spring,2414,A,"KINGSFORD, CARL",STRING ALGORITHMS,66,8,5
2020,Spring,2450,A,"LANGMEAD, CHRISTOPHER",AUTMTN SCI RESRCH,50,8,5
2020,Spring,2510,A,"BAR-JOSEPH, ZIV",COMPUTATNL GENOMICS,42,8,4
2020,Spring,2510,A,"MA, JIAN",COMPUTATNL GENOMICS,42,8,4
2020,Spring,2605,A,"KANGAS, JOSHUA",PROF ISSUES A S,42,2.5,3.5
2020,Spring,2613,A,"MOHIMANI, HOSEIN",ALGR & ADV DTA STRC,66,8,4
2020,Spring,2614,A,"KINGSFORD, CARL",STRING ALGORITHMS,42,11,4.5
2020,Spring,2620,1,"KIM, SEYOUNG",ML FOR SCIENTISTS,72,7.94,4.06
2020,Spring,2710,A,"MA, JIAN",COMPUTATNL GENOMICS,55,8.93,3.54
2020,Spring,2710,A,"BAR-JOSEPH, ZIV",COMPUTATNL GENOMICS,55,9.7,3.74
2020,Spring,2731,A,"CARJA, OANA",MODELING EVOLUTION,43,7.57,3.86
2020,Spring,2750,A,"LANGMEAD, CHRISTOPHER",AUTOMTN SCI RESRC,45,9.78,3.78
2020,Spring,2760,A,"PROCACCIA, VERA",LAB METHODS COMP BIO,53,5,3.29
2020,Spring,2762,A,"KANGAS, JOSHUA",LAB METHDS AUTBIO II,50,9,4.33
2020,Spring,2762,B,"KANGAS, JOSHUA",LAB METHDS AUTBIO II,50,8,4.25
2020,Spring,12030,A,"FINGER, SUSAN",IDEATE ST: RES STRUC,44,5.38,4.63
2020,Spring,12100,1,"GREGORY, KELVIN",EXPLORING CEE,65,5.67,4.22
2020,Spring,12201,1,"KILBURG, JAMES",GEOLOGY,50,6.14,4.66
2020,Spring,12216,A,"CHRISTIAN, SARAH",RESEARCH SKILLS,83,2.6,4.4
2020,Spring,12231,A,"ACHARYA, AMIT",SOLID MECHANICS,79,8.11,2.93
2020,Spring,12232,1,"FRANCIONI ROONEY, ANDREA",SOLID MECHANICS LAB,75,7,4.19
2020,Spring,12232,F,"THOMPSON, JAMES",SOLID MECHANICS LAB,57,7.25,4.25
2020,Spring,12232,1,"THOMPSON, JAMES",SOLID MECHANICS LAB,75,7.67,4.19
2020,Spring,12271,1,"WANG, GERALD",INT CM AP CV ENV ENG,81,9.06,4.81
2020,Spring,12350,A,"CHRISTIAN, SARAH",ST: SOL DEC SYS DES,73,8,3.73
2020,Spring,12350,A,"CRUZE, ELIZABETH",ST: SOL DEC SYS DES,73,8,3.91
2020,Spring,12351,A,"MOORE, JOE",ENVRMNTL ENGINEERING,94,7.12,3.74
2020,Spring,12351,A,"FRANCIONI ROONEY, ANDREA",ENVRMNTL ENGINEERING,94,6.15,3.97
2020,Spring,12352,2,"MOORE, JOE",ENVMNTL ENGRNG LAB,83,5,3.5
2020,Spring,12352,1,"MOORE, JOE",ENVMNTL ENGRNG LAB,80,4.65,3.41
2020,Spring,12358,1,"CHRISTIAN, SARAH",MATERIALS LAB,93,4.52,3.81
2020,Spring,12600,A4,"KURLAND, KRISTEN",AUTOCAD,67,4.61,4.52
2020,Spring,12623,A,"MCGAUGHEY, ALAN",MOL SIM MATERIAL,60,12,5
2020,Spring,12631,A,"THOMPSON, JAMES",STRUCTURAL DESIGN,75,12,4.33
2020,Spring,12636,A,"LEECH, THOMAS",GEOTECHNICAL ENGINR,80,9.25,3.75
2020,Spring,12690,A,"DZOMBAK, DAVID",INDEPENDENT STUDY,50,5,5
2020,Spring,12690,C,"THOMPSON, JAMES",INDEPENDENT STUDY,25,2,4
2020,Spring,12703,A,"DAYAL, KAUSHIK",NUMERCL MTHD ENGING,85,11.67,3.67
2020,Spring,12711,A,"CHAKRABORTY, Sarthak",BIM ENG CONS FAC MGM,63,10,3.71
2020,Spring,12711,B,"CHAKRABORTY, Sarthak",BIM ENG CONS FAC MGM,53,9.4,4.13
2020,Spring,12714,A,"CHEN, XIAOJU",ENV LFE CYC ASSMNT,82,10.84,4.32
2020,Spring,12718,A,"ZHAI, HAIBO",EESS PROJECT,90,11.7,4.7
2020,Spring,12724,1,"MOORE, JOE",BIOLGL WASTWTR MANGM,100,14,4.25
2020,Spring,12725,A,"LOWRY, GREGORY",FTE TRNS PHSCHM PROC,75,14.33,4.89
2020,Spring,12726,A,"SMALL, MITCHELL",MATH MDL ENV QUA SY,94,9.47,3.71
2020,Spring,12728,A,"WICE, RICHARD",REMEDTN  ENG,82,7.68,4.37
2020,Spring,12749,A4,"SAMARAS, CONSTANTINOS",CLIM CHGE ADAPT,93,6.77,4.7
2020,Spring,12750,A,"QIAN, SEAN",INFRASTRUCTURE MGMT,85,10.6,4.4
2020,Spring,12750,A,"COFFELT, DONALD",INFRASTRUCTURE MGMT,85,10.2,4.47
2020,Spring,12752,A4,"BERGES, MARIO",DATA BLDG EN MGT,54,13.23,4.17
2020,Spring,12757,A,"THOMPSON, JAMES",VIBRATION,75,13.67,4.67
2020,Spring,12768,A,"ZHANG, PETER",DEC ANA BUS POL,84,10.18,4.55
2020,Spring,12794,C,"WANG, GERALD",GRADUATE SEMINAR,58,2,4.43
2020,Spring,12794,B,"QIAN, SEAN",GRADUATE SEMINAR,71,2.52,4.83
2020,Spring,12794,D,"DZOMBAK, DAVID",GRADUATE SEMINAR,61,2,4.55
2020,Spring,12794,A,"DZOMBAK, DAVID",GRADUATE SEMINAR,50,2,4.6
2020,Spring,62110,A,"LETTS KOVAK, KRISTEN",PASSPORT TO THE ARTS,28,9,5
2020,Spring,62123,A,"KIM, MAN",DIGITAL MEDIA II,43,11.78,4.59
2020,Spring,62126,A,"COOPER, DOUGLAS",DRAW II,46,11.83,4.62
2020,Spring,62141,B,"SPRADLIN, IVETTE",B & W PHOTOGRAPHY I,54,8,4.67
2020,Spring,62141,C,"YOUNG, NINA",B & W PHOTOGRAPHY I,37,11,5
2020,Spring,62141,A,"CARROLL, SEAN",B & W PHOTOGRAPHY I,28,11,5
2020,Spring,62142,B,"MANTLE, T. ROSS",DIGITAL PHOTOGRPHY I,50,7.4,4.4
2020,Spring,62146,W,"KRISHNAMURTI, RAMESH",LOOKING AT MAKING,87,10.14,3.57
2020,Spring,62194,B,"MCPHERSON, Hallie",PLAYWRITING,66,5,5
2020,Spring,62235,A,"HSU, LEO",PHOTOGRAPH AMERICA,50,7.25,4.75
2020,Spring,62238,W,"KRISHNAMURTI, RAMESH",LOOKING AT SHAPES,50,5.6,4.1
2020,Spring,62241,A,"GRUZSKA, JAMIE",BL WH PHOTOGRPHY II,71,9.2,4.8
2020,Spring,62275,A,"RHEE, JINMO",FUND COMP DES,40,12.27,3.93
2020,Spring,62275,A,"KIM, MAN",FUND COMP DES,40,12,3.88
2020,Spring,62326,A,"BRODSKY, CHARLEE",PHOTOGRAPHIC NARRATV,14,5,5
2020,Spring,62360,A,"ORESICK, DAVID",PHTGR & PHOTGY WW II,26,4.25,2.75
2020,Spring,62375,A,"BLUM, AARON",LARGE FORMAT PHOTO,50,5,4.5
2020,Spring,62408,A3,"BLOCK, DICK",THTR ARCH I,11,9.5,3
2020,Spring,62408,A3,"HAYES, HAL",THTR ARCH I,11,9.5,3.5
2020,Spring,62418,A4,"HAYES, HAL",THTR ARCH II,54,5.5,4.67
2020,Spring,62418,A4,"BLOCK, DICK",THTR ARCH II,54,5.5,4.33
2020,Spring,62478,A3,"PATTON, JAYLA",DIGITOOL,75,6.2,4.47
2020,Spring,62708,A3,"HAYES, HAL",THEA ARC I GRD,25,11,2
2020,Spring,62708,A3,"BLOCK, DICK",THEA ARC I GRD,25,11,3
2020,Spring,62718,A4,"BLOCK, DICK",THEA ARC II GRD,50,2,5
2020,Spring,62718,A4,"HAYES, HAL",THEA ARC II GRD,50,8,5
2020,Spring,62804,A4,"POULIN, JEFF",ARTS IN EDUCATION,50,8,5
2020,Spring,6100,1,"STEPPAN, SUSANA",INTRO TO CHEM ENGR,71,8.67,3.87
2020,Spring,6261,A,"DOMACH, MICHAEL",FLUID MECHANICS,46,7.87,3.04
2020,Spring,6262,A,"ULISSI, ZACHARY",MATH MTHDS CHEM ENGR,47,11.95,4.36
2020,Spring,6361,A,"STEPPAN, SUSANA",UNIT OP CHEMICAL ENG,54,9.18,4.04
2020,Spring,6363,1,"DAHL, KRIS",TRANSPORT PROCSS LAB,53,8.24,3.8
2020,Spring,6364,A,"JEN, COTY",CHEMCL REACTION ENGN,90,13.06,3.85
2020,Spring,6462,A3,"GOUNARIS, CHRYSANTHOS",OPTM MDG & ALGRTHMS,22,8.27,4.73
2020,Spring,6463,A4,"GOUNARIS, CHRYSANTHOS",CHEMICAL PRDT DESIGN,45,8.95,4.59
2020,Spring,6464,A,"YDSTIE, B ERIK",CHML ENG PROCESS CNT,32,7.79,2.5
2020,Spring,6466,A,"HAKEM, ILHEM-FAIZA",EXPERMTL POLYMER SCI,66,8,4.5
2020,Spring,6606,A,"BIEGLER, LORENZ",COMP MTH L SC PR DS,80,17.25,4.5
2020,Spring,6607,A,"SCHNEIDER, JIM",PHYS CHEM COLL SURF,56,9.67,4.61
2020,Spring,6615,A,"ANNA, SHELLEY",MICROFLUIDICS,37,5,4.33
2020,Spring,6663,A,"WALKER, LYNN",ANLY & MDG TRNSP PHN,72,10.86,3.61
2020,Spring,6663,A,"PANAGAKOS, GRIGORIOS",ANLY & MDG TRNSP PHN,72,10.77,3.86
2020,Spring,6665,A,"SAHINIDIS, NIKOLAOS",PROCESS SYSTEMS MDLG,72,10.35,4.73
2020,Spring,6681,A4,"KITCHIN, JOHN",ST:DATA SCI MACH LRN,66,8,4.77
2020,Spring,6702,A,"GELLMAN, ANDREW",ADVANCED KINETICS,60,7,4.17
2020,Spring,6704,A,"KHAIR, ADITYA",ADV HEAT MASS TRANS,37,6,4.67
2020,Spring,6720,A,"GROSSMANN, IGNACIO",ADV PROC SYS ENGIN,82,13.64,4.57
2020,Spring,6802,B,"HAKEM, ILHEM-FAIZA",CPS LAB II: POLYMERS,100,15.75,4.75
2020,Spring,6802,A,"HAKEM, ILHEM-FAIZA",CPS LAB II: POLYMERS,87,10.14,3.57
2020,Spring,39245,A,"FINGER, SUSAN",RAPID PROTOTYPE DSGN,67,6.11,4.68
2020,Spring,39402,B,"MCFADDEN, MARA",LDERSP DVEL SEM,91,8.55,5
2020,Spring,39402,A,"MURPHY, MICHAEL",LDERSP DVEL SEM,83,8.3,5
2020,Spring,39603,A,"BEUTH, JACK",ADDV MANFCTG LABTRY,100,8,3.5
2020,Spring,39603,A,"DEVINCENT WOLF, SANDRA",ADDV MANFCTG LABTRY,100,8,4
2020,Spring,39611,A3,"SAMARAS, CONSTANTINOS",ENRY DEMD & UTILZTN,96,9.7,4.27
2020,Spring,39612,A4,"MULLER, NICHOLAS",ENGY POLICY & ECONMC,66,8.17,4.22
2020,Spring,39652,A,"HAKEM, ILHEM-FAIZA",LIGHT SCATTERING,100,11,4.5
2020,Spring,39660,B,"RAWN, BARRY",ESTP PROJECT,77,3.71,4.86
2020,Spring,39660,B,"WHITACRE, JAY",ESTP PROJECT,77,4.14,4.86
2020,Spring,39660,A,"SALVADOR, PAUL",ESTP PROJECT,58,7.57,4.71
2020,Spring,39802,A,"HAKEM, ILHEM-FAIZA",COL POLY SUR LAB II,80,11.75,4
2020,Spring,39802,B,"HAKEM, ILHEM-FAIZA",COL POLY SUR LAB II,100,15.33,3.67
2020,Spring,99153,A3,"LINDBLOM, KRISTIE",MINDFUL LIVING,16,2,5
2020,Spring,99195,A,"BASMA, DAREEN",WELL/RESILIENCE,66,5.38,4.75
2020,Spring,99195,A,"SHARARA, DANNY",WELL/RESILIENCE,66,5.38,4.75
2020,Spring,99231,W3,"OWEN, ABIGAIL",INTRO ENV IDEAS,66,9.5,5
2020,Spring,99252,A,"ELEY, THOMAS",SEM ACADEMC COACHING,75,2.8,4.8
2020,Spring,99252,A,"POLJAK, MICHAEL",SEM ACADEMC COACHING,75,2.8,4.8
2020,Spring,99352,A3,"PINCHUK, NATALYA",SOFT FABRICAT SKILLS,12,8,5
2020,Spring,99353,B3,"KNOPF, JAMES",CAD LASER CUTTING,16,3.5,4
2020,Spring,99353,A3,"FINGER, SUSAN",CAD LASER CUTTING,9,2,5
2020,Spring,99353,A3,"KNOPF, JAMES",CAD LASER CUTTING,9,2,5
2020,Spring,99353,B3,"FINGER, SUSAN",CAD LASER CUTTING,16,2,5
2020,Spring,99355,A3,"ZACHARIAS, ROBERT",INTRO TO ARDUINO,66,5,4.86
2020,Spring,99355,B3,"ZACHARIAS, ROBERT",INTRO TO ARDUINO,40,5.5,5
2020,Spring,99357,A3,"DYAR, HUGH",IDEATE: PHOTOGRAPHY,60,4,5
2020,Spring,99357,B3,"DYAR, HUGH",IDEATE: PHOTOGRAPHY,8,2,5
2020,Spring,99358,A3,"DYAR, HUGH",IDEATE UNITY3D INTRO,42,6,5
2020,Spring,99358,B3,"DYAR, HUGH",IDEATE UNITY3D INTRO,70,3.29,4.14
2020,Spring,99359,A3,"PATTON, JAYLA",IDEATE: 3D MOD/PRINT,30,6.5,4.5
2020,Spring,99359,B3,"PATTON, JAYLA",IDEATE: 3D MOD/PRINT,40,2,4
2020,Spring,99361,B,"ABDUL-AZIZ, AZIZAN",IDEATE PORTAL,50,5,4.4
2020,Spring,99361,A,"ROBINSON, OLIVIA",IDEATE PORTAL,50,8.86,4.57
2020,Spring,99361,D,"HERCKIS, LAUREN",IDEATE PORTAL,50,7.25,4.63
2020,Spring,99362,A,"BARBUTO, NINA MARIE",IDEATE INT LRNG SPCS,50,9.75,3.5
2020,Spring,99363,A3,"SLAYTON, EMMA",IDEATE SPTL STRY GIS,100,6.2,4
2020,Spring,99363,A3,"BENNER, JESSICA",IDEATE SPTL STRY GIS,100,6.2,4
2020,Spring,99530,A3,"RAINEY, THOMAS",SENIOR PREPARTN SEMR,33,3.5,4
2020,Spring,99530,A3,"SMITH, M SHERNELL",SENIOR PREPARTN SEMR,33,5,4
2020,Spring,9101,A3,"VUOCOLO, LEONARD",INTRO EXPERMNTL CHEM,18,6.2,4.2
2020,Spring,9101,B3,"VUOCOLO, LEONARD",INTRO EXPERMNTL CHEM,40,5.3,4.1
2020,Spring,9101,14,"VUOCOLO, LEONARD",INTRO EXPERMNTL CHEM,50,5,4.5
2020,Spring,9101,B4,"VUOCOLO, LEONARD",INTRO EXPERMNTL CHEM,50,8,5
2020,Spring,9101,A4,"VUOCOLO, LEONARD",INTRO EXPERMNTL CHEM,50,2,5
2020,Spring,9101,13,"VUOCOLO, LEONARD",INTRO EXPERMNTL CHEM,36,6.42,3.68
2020,Spring,9103,A,"ALBA, WILLIAM",ATOMS MOL CHEM CHNG,50,4.57,4.14
2020,Spring,9105,1,"VUOCOLO, LEONARD",INTRO MOD CHEMSTRY I,61,11.32,3.02
2020,Spring,9106,1,"SHERWOOD, GIZELLE",MODERN CHEMISTRY II,67,9.24,3.7
2020,Spring,9106,W,"BACHU, RAVICHANDRA",MODERN CHEMISTRY II,80,9,4.75
2020,Spring,9106,1,"YARON, DAVID",MODERN CHEMISTRY II,67,9.33,3.78
2020,Spring,9110,13,"SHERWOOD, GIZELLE",SKIN HAIR PRODUCTS,40,4.25,5
2020,Spring,9110,A3,"SHERWOOD, GIZELLE",SKIN HAIR PRODUCTS,30,5,5
2020,Spring,9110,13,"SILVA, GLORIA",SKIN HAIR PRODUCTS,40,4.25,4.75
2020,Spring,9110,A3,"SILVA, GLORIA",SKIN HAIR PRODUCTS,30,5,5
2020,Spring,9114,W4,"SILVA, GLORIA",BASICS OF FOOD SCI,46,4,4
2020,Spring,9204,A,"ALBA, WILLIAM",PRFL COMM SKLS CHMST,62,2.6,3
2020,Spring,9208,1,"GRAUL, SUSAN",TECHNIQUES FOR ORGAN,49,10.64,4.08
2020,Spring,9218,W,"FAULKNER, SIMON",ORGANIC CHEMISTRY II,45,12.44,3.33
2020,Spring,9218,1,"SILVA, GLORIA",ORGANIC CHEMISTRY II,43,7.31,4.62
2020,Spring,9220,1,"ARMITAGE, BRUCE",MODRN ORGANIC CMY II,55,9.31,4.94
2020,Spring,9221,1,"SHERWOOD, GIZELLE",LAB I: INTR CHMY ANL,47,19.36,3.76
2020,Spring,9222,1,"GRAUL, SUSAN",LAB II:ORGNC SYN ANL,53,13.71,4.12
2020,Spring,9322,1,"HENDRICH, MICHAEL",LAB IV:MOLE SPC DSGN,57,11.19,4
2020,Spring,9322,1,"KOWALEWSKI, TOMASZ",LAB IV:MOLE SPC DSGN,57,11.19,4
2020,Spring,9331,1,"SULLIVAN, RYAN",MODRN ANALYTCL INSTR,61,10.05,3.33
2020,Spring,9345,1,"KIM, HYUNG",PHYSCL CHEM THERMO,62,10.17,3.39
2020,Spring,9345,1,"GUO, YISONG",PHYSCL CHEM THERMO,62,9.83,3.61
2020,Spring,9348,1,"NOONAN, KEVIN",INORGANIC CHEMISTRY,60,8.4,3.97
2020,Spring,9348,1,"BERNHARD, STEFAN",INORGANIC CHEMISTRY,60,8.4,3.73
2020,Spring,9502,A,"MATYJASZEWSKI, KRZYSZTOF",ORGNC CHEM POLYMERS,50,14,5
2020,Spring,9507,A,"JIN, RONGCHAO",NANOPARTICLES,44,6.5,3.75
2020,Spring,9510,A,"COLLINS, TERRENCE",CMSTY & SUSTAIN,38,5,3.2
2020,Spring,9563,A,"KURNIKOVA, MARIA",COMP CMY,50,12.5,3.5
2020,Spring,9611,A3,"KIM, HYUNG",CHEMICAL THERMODYNMC,83,6.2,4.4
2020,Spring,9707,A,"JIN, RONGCHAO",NANOPARTICLES,54,9.5,4.5
2020,Spring,9710,A,"COLLINS, TERRENCE",CMSTY & SUSTAIN,72,6.88,4.63
2020,Spring,9714,A,"LY, DANITH",ADV ORGANIC CHEMSTRY,66,14,4.5
2020,Spring,9737,A,"DAS, SUBHA",MEDCNL CMY DRG DEVLP,20,8,5
2020,Spring,9741,A,"MATYJASZEWSKI, KRZYSZTOF",ORGNC CHEM POLYMERS,66,15.75,4.88
2020,Spring,9760,1,"SYDLIK, STEFANIE",MOL BASIS POL MECH,58,11.57,4.71
